filename	query	DonorMC	ReceptorMC	format	pattern
Klebsormidium_nitens-lunzao_knT002173.1	Klebsormidium_nitens-lunzao_knT002173.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT002228.1	Klebsormidium_nitens-lunzao_knT002228.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT002771.1	Klebsormidium_nitens-lunzao_knT002771.1	Viruses	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT002772.1	Klebsormidium_nitens-lunzao_knT002772.1	Viruses	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT002777.1	Klebsormidium_nitens-lunzao_knT002777.1	Viruses	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT002870.1	Klebsormidium_nitens-lunzao_knT002870.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT003037.1	Klebsormidium_nitens-lunzao_knT003037.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT003038.1	Klebsormidium_nitens-lunzao_knT003038.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT003351.1	Klebsormidium_nitens-lunzao_knT003351.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT003509.1	Klebsormidium_nitens-lunzao_knT003509.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT003545.1	Klebsormidium_nitens-lunzao_knT003545.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT003606.1	Klebsormidium_nitens-lunzao_knT003606.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT003608.1	Klebsormidium_nitens-lunzao_knT003608.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT003941.1	Klebsormidium_nitens-lunzao_knT003941.1	Viruses	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT004268.1	Klebsormidium_nitens-lunzao_knT004268.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT004280.1	Klebsormidium_nitens-lunzao_knT004280.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Klebsormidium_nitens-lunzao_knT004381.1	Klebsormidium_nitens-lunzao_knT004381.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT004613.1	Klebsormidium_nitens-lunzao_knT004613.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT004787.1	Klebsormidium_nitens-lunzao_knT004787.1	Viruses	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT004803.1	Klebsormidium_nitens-lunzao_knT004803.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT004806.1	Klebsormidium_nitens-lunzao_knT004806.1	Prokaryota	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT004978.1	Klebsormidium_nitens-lunzao_knT004978.1	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT005035.1	Klebsormidium_nitens-lunzao_knT005035.1	Viruses	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT005091.1	Klebsormidium_nitens-lunzao_knT005091.1	Prokaryota	Archaeplastide	nexus	NoHGT
Klebsormidium_nitens-lunzao_knT005114.1	Klebsormidium_nitens-lunzao_knT005114.1	Prokaryota	Archaeplastide	nexus	NoHGT
Klebsormidium_nitens-lunzao_knT005183.1	Klebsormidium_nitens-lunzao_knT005183.1	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT005257.1	Klebsormidium_nitens-lunzao_knT005257.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT005283.1	Klebsormidium_nitens-lunzao_knT005283.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT005661.1	Klebsormidium_nitens-lunzao_knT005661.1	Viruses	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT005884.1	Klebsormidium_nitens-lunzao_knT005884.1	Viruses	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT005905.1	Klebsormidium_nitens-lunzao_knT005905.1	Prokaryota	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT005914.1	Klebsormidium_nitens-lunzao_knT005914.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT005915.1	Klebsormidium_nitens-lunzao_knT005915.1	Prokaryota	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT005932.1	Klebsormidium_nitens-lunzao_knT005932.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT006181.1	Klebsormidium_nitens-lunzao_knT006181.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT006188.1	Klebsormidium_nitens-lunzao_knT006188.1	Opisthokonta	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT006211.1	Klebsormidium_nitens-lunzao_knT006211.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT006374.1	Klebsormidium_nitens-lunzao_knT006374.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Klebsormidium_nitens-lunzao_knT006480.1	Klebsormidium_nitens-lunzao_knT006480.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT006538.1	Klebsormidium_nitens-lunzao_knT006538.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT006548.1	Klebsormidium_nitens-lunzao_knT006548.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT006557.1	Klebsormidium_nitens-lunzao_knT006557.1	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT006582.1	Klebsormidium_nitens-lunzao_knT006582.1	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT006710.1	Klebsormidium_nitens-lunzao_knT006710.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Klebsormidium_nitens-lunzao_knT006724.1	Klebsormidium_nitens-lunzao_knT006724.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT006732.1	Klebsormidium_nitens-lunzao_knT006732.1	Opisthokonta	Archaeplastide	nexus	NoHGT
Klebsormidium_nitens-lunzao_knT006764.1	Klebsormidium_nitens-lunzao_knT006764.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT006805.1	Klebsormidium_nitens-lunzao_knT006805.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT006827.1	Klebsormidium_nitens-lunzao_knT006827.1	Prokaryota	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT006830.1	Klebsormidium_nitens-lunzao_knT006830.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT007155.1	Klebsormidium_nitens-lunzao_knT007155.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT007319.1	Klebsormidium_nitens-lunzao_knT007319.1	Prokaryota	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT007397.1	Klebsormidium_nitens-lunzao_knT007397.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT007401.1	Klebsormidium_nitens-lunzao_knT007401.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT007423.1	Klebsormidium_nitens-lunzao_knT007423.1	Prokaryota	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT007705.1	Klebsormidium_nitens-lunzao_knT007705.1	Viruses	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT007877.1	Klebsormidium_nitens-lunzao_knT007877.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT007878.1	Klebsormidium_nitens-lunzao_knT007878.1	Opisthokonta	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT007916.1	Klebsormidium_nitens-lunzao_knT007916.1	Prokaryota	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT007966.1	Klebsormidium_nitens-lunzao_knT007966.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT007984.1	Klebsormidium_nitens-lunzao_knT007984.1	Opisthokonta	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT008043.1	Klebsormidium_nitens-lunzao_knT008043.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT008044.1	Klebsormidium_nitens-lunzao_knT008044.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT008112.1	Klebsormidium_nitens-lunzao_knT008112.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT008432.1	Klebsormidium_nitens-lunzao_knT008432.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT008637.1	Klebsormidium_nitens-lunzao_knT008637.1	Prokaryota	Archaeplastide	nexus	NoHGT
Klebsormidium_nitens-lunzao_knT008790.1	Klebsormidium_nitens-lunzao_knT008790.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT008918.1	Klebsormidium_nitens-lunzao_knT008918.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT008981.1	Klebsormidium_nitens-lunzao_knT008981.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT009380.1	Klebsormidium_nitens-lunzao_knT009380.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT009735.1	Klebsormidium_nitens-lunzao_knT009735.1	Viruses	Archaeplastide	nexus	Limited_donor_evidence
Klebsormidium_nitens-lunzao_knT009921.1	Klebsormidium_nitens-lunzao_knT009921.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT009929.1	Klebsormidium_nitens-lunzao_knT009929.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT009972.1	Klebsormidium_nitens-lunzao_knT009972.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT009985.1	Klebsormidium_nitens-lunzao_knT009985.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT010029.1	Klebsormidium_nitens-lunzao_knT010029.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT010157.1	Klebsormidium_nitens-lunzao_knT010157.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT010284.1	Klebsormidium_nitens-lunzao_knT010284.1	Prokaryota	Archaeplastide	nexus	NoHGT
Klebsormidium_nitens-lunzao_knT010337.1	Klebsormidium_nitens-lunzao_knT010337.1	Prokaryota	Archaeplastide	nexus	NoHGT
Klebsormidium_nitens-lunzao_knT010369.1	Klebsormidium_nitens-lunzao_knT010369.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT010386.1	Klebsormidium_nitens-lunzao_knT010386.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT010436.1	Klebsormidium_nitens-lunzao_knT010436.1	Prokaryota	Archaeplastide	nexus	NoHGT
Klebsormidium_nitens-lunzao_knT010444.1	Klebsormidium_nitens-lunzao_knT010444.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT010565.1	Klebsormidium_nitens-lunzao_knT010565.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT010604.1	Klebsormidium_nitens-lunzao_knT010604.1	Opisthokonta	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT010613.1	Klebsormidium_nitens-lunzao_knT010613.1	Prokaryota	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT010614.1	Klebsormidium_nitens-lunzao_knT010614.1	Opisthokonta	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT010616.1	Klebsormidium_nitens-lunzao_knT010616.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT010840.1	Klebsormidium_nitens-lunzao_knT010840.1	Opisthokonta	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT010849.1	Klebsormidium_nitens-lunzao_knT010849.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT010917.1	Klebsormidium_nitens-lunzao_knT010917.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT011121.1	Klebsormidium_nitens-lunzao_knT011121.1	Prokaryota	Archaeplastide	nexus	NoHGT
Klebsormidium_nitens-lunzao_knT011125.1	Klebsormidium_nitens-lunzao_knT011125.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT011140.1	Klebsormidium_nitens-lunzao_knT011140.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT011178.1	Klebsormidium_nitens-lunzao_knT011178.1	Opisthokonta	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT011250.1	Klebsormidium_nitens-lunzao_knT011250.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT011275.2	Klebsormidium_nitens-lunzao_knT011275.2	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT011328.1	Klebsormidium_nitens-lunzao_knT011328.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT011428.1	Klebsormidium_nitens-lunzao_knT011428.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT011703.1	Klebsormidium_nitens-lunzao_knT011703.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Klebsormidium_nitens-lunzao_knT011725.1	Klebsormidium_nitens-lunzao_knT011725.1	Opisthokonta	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT011917.1	Klebsormidium_nitens-lunzao_knT011917.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT012241.1	Klebsormidium_nitens-lunzao_knT012241.1	Opisthokonta	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT012243.1	Klebsormidium_nitens-lunzao_knT012243.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT012258.1	Klebsormidium_nitens-lunzao_knT012258.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT012276.1	Klebsormidium_nitens-lunzao_knT012276.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT012312.1	Klebsormidium_nitens-lunzao_knT012312.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT012408.1	Klebsormidium_nitens-lunzao_knT012408.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT012826.1	Klebsormidium_nitens-lunzao_knT012826.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT012956.1	Klebsormidium_nitens-lunzao_knT012956.1	Prokaryota	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT013006.1	Klebsormidium_nitens-lunzao_knT013006.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT013062.1	Klebsormidium_nitens-lunzao_knT013062.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT013121.1	Klebsormidium_nitens-lunzao_knT013121.1	Prokaryota	Archaeplastide	nexus	NoHGT
Klebsormidium_nitens-lunzao_knT013156.1	Klebsormidium_nitens-lunzao_knT013156.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT013245.1	Klebsormidium_nitens-lunzao_knT013245.1	Opisthokonta	Archaeplastide	nexus	Limited_donor_evidence
Klebsormidium_nitens-lunzao_knT013267.1	Klebsormidium_nitens-lunzao_knT013267.1	Opisthokonta	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT013375.1	Klebsormidium_nitens-lunzao_knT013375.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT013408.1	Klebsormidium_nitens-lunzao_knT013408.1	Opisthokonta	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT013808.1	Klebsormidium_nitens-lunzao_knT013808.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT013912.1	Klebsormidium_nitens-lunzao_knT013912.1	Prokaryota	Archaeplastide	nexus	NoHGT
Klebsormidium_nitens-lunzao_knT013970.1	Klebsormidium_nitens-lunzao_knT013970.1	Prokaryota	Archaeplastide	nexus	NoHGT
Klebsormidium_nitens-lunzao_knT014000.1	Klebsormidium_nitens-lunzao_knT014000.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT014085.1	Klebsormidium_nitens-lunzao_knT014085.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT014096.1	Klebsormidium_nitens-lunzao_knT014096.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT014121.1	Klebsormidium_nitens-lunzao_knT014121.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT014203.1	Klebsormidium_nitens-lunzao_knT014203.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT014339.1	Klebsormidium_nitens-lunzao_knT014339.1	Opisthokonta	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT014352.1	Klebsormidium_nitens-lunzao_knT014352.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT014515.1	Klebsormidium_nitens-lunzao_knT014515.1	Prokaryota	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT014555.1	Klebsormidium_nitens-lunzao_knT014555.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Klebsormidium_nitens-lunzao_knT014560.1	Klebsormidium_nitens-lunzao_knT014560.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT014804.1	Klebsormidium_nitens-lunzao_knT014804.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT014977.1	Klebsormidium_nitens-lunzao_knT014977.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT015684.1	Klebsormidium_nitens-lunzao_knT015684.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT015746.1	Klebsormidium_nitens-lunzao_knT015746.1	Viruses	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT015758.1	Klebsormidium_nitens-lunzao_knT015758.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT015922.1	Klebsormidium_nitens-lunzao_knT015922.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT015946.1	Klebsormidium_nitens-lunzao_knT015946.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Klebsormidium_nitens-lunzao_knT015966.1	Klebsormidium_nitens-lunzao_knT015966.1	Opisthokonta	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT015972.1	Klebsormidium_nitens-lunzao_knT015972.1	Opisthokonta	Archaeplastide	nexus	NoHGT
Klebsormidium_nitens-lunzao_knT016156.1	Klebsormidium_nitens-lunzao_knT016156.1	Prokaryota	Archaeplastide	nexus	NoHGT
Klebsormidium_nitens-lunzao_knT016182.1	Klebsormidium_nitens-lunzao_knT016182.1	Prokaryota	Archaeplastide	nexus	NoHGT
Klebsormidium_nitens-lunzao_knT016629.1	Klebsormidium_nitens-lunzao_knT016629.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT016672.1	Klebsormidium_nitens-lunzao_knT016672.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT017066.1	Klebsormidium_nitens-lunzao_knT017066.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT017075.1	Klebsormidium_nitens-lunzao_knT017075.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT017097.1	Klebsormidium_nitens-lunzao_knT017097.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT017253.1	Klebsormidium_nitens-lunzao_knT017253.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT017460.1	Klebsormidium_nitens-lunzao_knT017460.1	Opisthokonta	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT017608.1	Klebsormidium_nitens-lunzao_knT017608.1	Opisthokonta	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT017736.1	Klebsormidium_nitens-lunzao_knT017736.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Klebsormidium_nitens-lunzao_knT017752.1	Klebsormidium_nitens-lunzao_knT017752.1	Opisthokonta	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT017902.1	Klebsormidium_nitens-lunzao_knT017902.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT017949.1	Klebsormidium_nitens-lunzao_knT017949.1	Viruses	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT017975.1	Klebsormidium_nitens-lunzao_knT017975.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT018127.1	Klebsormidium_nitens-lunzao_knT018127.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT018149.1	Klebsormidium_nitens-lunzao_knT018149.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT018205.1	Klebsormidium_nitens-lunzao_knT018205.1	Opisthokonta	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT018381.1	Klebsormidium_nitens-lunzao_knT018381.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT018398.1	Klebsormidium_nitens-lunzao_knT018398.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT019229.1	Klebsormidium_nitens-lunzao_knT019229.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT019240.1	Klebsormidium_nitens-lunzao_knT019240.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT019391.1	Klebsormidium_nitens-lunzao_knT019391.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT019787.1	Klebsormidium_nitens-lunzao_knT019787.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT019833.1	Klebsormidium_nitens-lunzao_knT019833.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT019851.1	Klebsormidium_nitens-lunzao_knT019851.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT019875.1	Klebsormidium_nitens-lunzao_knT019875.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT020118.1	Klebsormidium_nitens-lunzao_knT020118.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Klebsormidium_nitens-lunzao_knT020662.1	Klebsormidium_nitens-lunzao_knT020662.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT020795.1	Klebsormidium_nitens-lunzao_knT020795.1	Prokaryota	Archaeplastide	nexus	NoHGT
Klebsormidium_nitens-lunzao_knT020801.1	Klebsormidium_nitens-lunzao_knT020801.1	Prokaryota	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT020837.1	Klebsormidium_nitens-lunzao_knT020837.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT020895.1	Klebsormidium_nitens-lunzao_knT020895.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT020937.1	Klebsormidium_nitens-lunzao_knT020937.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT020970.1	Klebsormidium_nitens-lunzao_knT020970.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT021003.1	Klebsormidium_nitens-lunzao_knT021003.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT021539.1	Klebsormidium_nitens-lunzao_knT021539.1	Prokaryota	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT021697.1	Klebsormidium_nitens-lunzao_knT021697.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT021878.1	Klebsormidium_nitens-lunzao_knT021878.1	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Klebsormidium_nitens-lunzao_knT021970.1	Klebsormidium_nitens-lunzao_knT021970.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT022012.1	Klebsormidium_nitens-lunzao_knT022012.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT022058.1	Klebsormidium_nitens-lunzao_knT022058.1	Opisthokonta	Archaeplastide	nexus	NoHGT
Klebsormidium_nitens-lunzao_knT022063.1	Klebsormidium_nitens-lunzao_knT022063.1	Opisthokonta	Archaeplastide	nexus	Limited_donor_evidence
Klebsormidium_nitens-lunzao_knT022081.1	Klebsormidium_nitens-lunzao_knT022081.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT022369.1	Klebsormidium_nitens-lunzao_knT022369.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT022628.1	Klebsormidium_nitens-lunzao_knT022628.1	Prokaryota	Archaeplastide	nexus	multiple_MC
Klebsormidium_nitens-lunzao_knT022770.1	Klebsormidium_nitens-lunzao_knT022770.1	Prokaryota	Archaeplastide	nexus	iHGT
Klebsormidium_nitens-lunzao_knT022914.1	Klebsormidium_nitens-lunzao_knT022914.1	Prokaryota	Archaeplastide	nexus	iHGT
